orderId,traderId,tradeType,orderType,price,quantity,countryCode,timestamp
BUY-1763965650521-001338,TRADER-0338,EQUITY,BUY,419.20,186,JP,2025-01-15 20:24:04
BUY-1763965650523-002718,TRADER-0218,FOREX,BUY,2.38,725,DE,2025-01-16 12:19:34
BUY-1763965650531-008586,TRADER-0086,FOREX,BUY,9.69,77399,IN,2025-01-19 11:17:17
BUY-1763965650533-009579,TRADER-0079,FOREX,BUY,100,-5,JP,2025-01-19 23:16:56
BUY-1763965650518-000048,TRADER-0048,EQUITY,BUY,100.00,51,DE,2025-01-15 04:08:14
BUY-1763965650531-008834,TRADER-0334,FOREX,BUY,7.15,104895,US,2025-01-19 13:59:54
BUY-1763965650524-003619,TRADER-0119,EQUITY,BUY,101.52,80,IN,2025-01-16 23:03:27
BUY-1763965650522-001801,TRADER-0301,FOREX,BUY,7.35,839,DE,2025-01-16 01:23:29
BUY-1763965650522-001663,TRADER-0163,CRYPTO,BUY,4953.29,4,SG,2025-01-16 00:03:49
BUY-1763965650533-009825,TRADER-0325,FOREX,BUY,100,0,JP,2025-01-20 02:16:56
BUY-1763965650521-001160,TRADER-0160,CRYPTO,BUY,1096.35,26,UK,2025-01-15 18:22:13
BUY-1763965650525-003750,TRADER-0250,FOREX,BUY,1.79,716,IN,2025-01-17 00:38:59
BUY-1763965650523-002793,TRADER-0293,FOREX,BUY,1.82,405,US,2025-01-16 13:21:33
BUY-1763965650531-008486,TRADER-0486,FOREX,BUY,5.41,688,BR,2025-01-19 09:40:37
BUY-1763965650532-009288,TRADER-0288,CRYPTO,BUY,2933.58,25,DE,2025-01-19 19:30:29
BUY-1763965650529-007096,TRADER-0096,EQUITY,BUY,374.54,37,UK,2025-01-18 17:20:24
BUY-1763965650523-002954,TRADER-0454,FOREX,BUY,6.30,317,DE,2025-01-16 15:48:40
BUY-1763965650523-002641,TRADER-0141,EQUITY,BUY,302.31,303,DE,2025-01-16 11:41:48
BUY-1763965650533-009848,TRADER-0348,EQUITY,BUY,100,-5,FR,2025-01-20 01:45:12
BUY-1763965650533-009836,TRADER-0336,FOREX,BUY,0,10,JP,2025-01-20 01:55:47
BUY-1763965650520-000724,TRADER-0224,CRYPTO,BUY,4830.29,3,UK,2025-01-15 12:56:09
BUY-1763965650532-009216,TRADER-0216,EQUITY,BUY,84.30,1779,IN,2025-01-19 18:57:48
BUY-1763965650523-002583,TRADER-0083,EQUITY,BUY,475.49,104,JP,2025-01-16 10:41:06
BUY-1763965650523-002939,TRADER-0439,FOREX,BUY,8.21,321,JP,2025-01-16 14:47:30
BUY-1763965650533-009647,TRADER-0147,EQUITY,BUY,100,0,SG,2025-01-20 00:00:29
BUY-1763965650529-006766,TRADER-0266,FOREX,BUY,9.75,676,SG,2025-01-18 13:00:41
BUY-1763965650532-009175,TRADER-0175,FOREX,BUY,1.31,572519,US,2025-01-19 18:19:17
BUY-1763965650521-001572,TRADER-0072,FOREX,BUY,6.44,10,IN,2025-01-15 22:44:41
BUY-1763965650524-003675,TRADER-0175,FOREX,BUY,1.47,946,JP,2025-01-17 00:02:47
BUY-1763965650529-007253,TRADER-0253,FOREX,BUY,5.00,840,DE,2025-01-18 19:20:01
BUY-1763965650531-008890,TRADER-0390,FOREX,BUY,1.74,431034,FR,2025-01-19 15:07:14
BUY-1763965650529-007254,TRADER-0254,FOREX,BUY,2.32,923,FR,2025-01-18 18:50:42
BUY-1763965650521-001189,TRADER-0189,FOREX,BUY,2.71,479,UK,2025-01-15 18:04:50
BUY-1763965650521-001237,TRADER-0237,FOREX,BUY,8.00,810,JP,2025-01-15 19:01:21
BUY-1763965650522-002207,TRADER-0207,CRYPTO,BUY,3346.21,11,IN,2025-01-16 06:46:07
BUY-1763965650528-006147,TRADER-0147,FOREX,BUY,7.53,854,US,2025-01-18 06:00:57
BUY-1763965650522-002024,TRADER-0024,EQUITY,BUY,362.81,7,IN,2025-01-16 04:16:56
BUY-1763965650522-001867,TRADER-0367,CRYPTO,BUY,3731.43,1,US,2025-01-16 01:59:21
BUY-1763965650531-008491,TRADER-0491,CRYPTO,BUY,4629.82,4,BR,2025-01-19 09:24:14
BUY-1763965650527-005419,TRADER-0419,EQUITY,BUY,222.41,109,SG,2025-01-17 20:34:51
BUY-1763965650531-008606,TRADER-0106,FOREX,BUY,1.99,376884,JP,2025-01-19 11:39:32
BUY-1763965650525-003761,TRADER-0261,CRYPTO,BUY,2494.72,14,IN,2025-01-17 01:37:04
BUY-1763965650524-003409,TRADER-0409,CRYPTO,BUY,1591.32,25,DE,2025-01-16 20:52:10
BUY-1763965650520-000770,TRADER-0270,EQUITY,BUY,365.04,235,JP,2025-01-15 12:50:16
BUY-1763965650533-009708,TRADER-0208,CRYPTO,BUY,-100,10,US,2025-01-20 00:33:29
BUY-1763965650529-006789,TRADER-0289,FOREX,BUY,9.62,635,US,2025-01-18 13:22:01
BUY-1763965650519-000482,TRADER-0482,EQUITY,BUY,150.00,26,IN,2025-01-15 09:32:13
BUY-1763965650530-008031,TRADER-0031,CRYPTO,BUY,4469.95,5,BR,2025-01-19 04:06:11
BUY-1763965650527-005447,TRADER-0447,CRYPTO,BUY,4304.66,11,UK,2025-01-17 21:23:03
BUY-1763965650521-001550,TRADER-0050,FOREX,BUY,4.66,208,FR,2025-01-15 22:25:25
BUY-1763965650528-006622,TRADER-0122,EQUITY,BUY,474.50,195,FR,2025-01-18 11:07:59
BUY-1763965650522-002007,TRADER-0007,EQUITY,BUY,162.03,477,US,2025-01-16 04:25:17
BUY-1763965650530-008068,TRADER-0068,CRYPTO,BUY,4447.77,7,BR,2025-01-19 05:17:00
BUY-1763965650527-005710,TRADER-0210,EQUITY,BUY,430.18,117,US,2025-01-18 00:18:07
BUY-1763965650523-002440,TRADER-0440,FOREX,BUY,4.09,686,SG,2025-01-16 08:58:33
BUY-1763965650529-006976,TRADER-0476,EQUITY,BUY,340.84,39,JP,2025-01-18 15:46:42
BUY-1763965650521-001414,TRADER-0414,FOREX,BUY,9.01,57,UK,2025-01-15 20:31:41
BUY-1763965650529-007311,TRADER-0311,FOREX,BUY,7.89,147,IN,2025-01-18 19:54:36
BUY-1763965650528-005867,TRADER-0367,EQUITY,BUY,228.70,344,US,2025-01-18 02:47:14
BUY-1763965650521-001091,TRADER-0091,FOREX,BUY,8.90,959,FR,2025-01-15 16:45:16
BUY-1763965650531-008624,TRADER-0124,EQUITY,BUY,282.14,531,IN,2025-01-19 11:46:15
BUY-1763965650532-009127,TRADER-0127,CRYPTO,BUY,1427.78,52,IN,2025-01-19 17:09:37
BUY-1763965650524-003329,TRADER-0329,EQUITY,BUY,273.82,206,FR,2025-01-16 19:46:49
BUY-1763965650527-005537,TRADER-0037,CRYPTO,BUY,4405.98,8,FR,2025-01-17 22:20:43
BUY-1763965650533-009867,TRADER-0367,FOREX,BUY,100,0,UK,2025-01-20 02:50:14
BUY-1763965650525-004130,TRADER-0130,FOREX,BUY,2.14,658,FR,2025-01-17 05:14:42
BUY-1763965650521-001452,TRADER-0452,CRYPTO,BUY,3689.22,13,US,2025-01-15 21:48:34
BUY-1763965650524-003049,TRADER-0049,CRYPTO,BUY,754.68,47,IN,2025-01-16 16:20:30
BUY-1763965650524-003498,TRADER-0498,EQUITY,BUY,273.02,129,JP,2025-01-16 22:19:19
BUY-1763965650523-002782,TRADER-0282,FOREX,BUY,4.95,829,FR,2025-01-16 13:35:39
BUY-1763965650525-003776,TRADER-0276,CRYPTO,BUY,2618.27,6,FR,2025-01-17 01:14:17
BUY-1763965650523-002357,TRADER-0357,FOREX,BUY,4.95,753,FR,2025-01-16 08:20:17
BUY-1763965650531-008862,TRADER-0362,EQUITY,BUY,466.40,321,UK,2025-01-19 14:28:01
BUY-1763965650522-001713,TRADER-0213,CRYPTO,BUY,3747.37,1,DE,2025-01-16 00:04:59
BUY-1763965650528-006612,TRADER-0112,FOREX,BUY,1.24,476,FR,2025-01-18 10:56:54
BUY-1763965650530-007735,TRADER-0235,FOREX,BUY,3.00,813,CN,2025-01-19 01:11:04
BUY-1763965650524-003604,TRADER-0104,EQUITY,BUY,241.37,12,US,2025-01-16 22:54:57
BUY-1763965650520-000730,TRADER-0230,CRYPTO,BUY,3272.85,6,SG,2025-01-15 13:13:09
BUY-1763965650532-009157,TRADER-0157,EQUITY,BUY,92.86,1615,UK,2025-01-19 18:06:47
BUY-1763965650532-009472,TRADER-0472,FOREX,BUY,1.91,392670,IN,2025-01-19 21:44:16
BUY-1763965650532-009146,TRADER-0146,CRYPTO,BUY,4432.45,16,IN,2025-01-19 17:24:08
BUY-1763965650525-003796,TRADER-0296,EQUITY,BUY,108.13,506,UK,2025-01-17 02:01:27
BUY-1763965650527-005267,TRADER-0267,FOREX,BUY,7.33,256,IN,2025-01-17 19:32:55
BUY-1763965650528-005905,TRADER-0405,CRYPTO,BUY,1278.49,23,US,2025-01-18 02:32:08
BUY-1763965650531-008934,TRADER-0434,CRYPTO,BUY,406.48,184,DE,2025-01-19 15:30:56
BUY-1763965650526-004489,TRADER-0489,EQUITY,BUY,444.26,72,IN,2025-01-17 09:37:27
BUY-1763965650523-002355,TRADER-0355,EQUITY,BUY,225.08,217,SG,2025-01-16 08:10:44
BUY-1763965650527-005794,TRADER-0294,CRYPTO,BUY,1965.16,6,FR,2025-01-18 01:59:35
BUY-1763965650529-006971,TRADER-0471,FOREX,BUY,8.58,703,DE,2025-01-18 15:52:16
BUY-1763965650525-003714,TRADER-0214,FOREX,BUY,6.18,870,US,2025-01-17 00:25:39
BUY-1763965650519-000484,TRADER-0484,EQUITY,BUY,200.00,104,SG,2025-01-15 09:22:41
BUY-1763965650530-007740,TRADER-0240,CRYPTO,BUY,2735.94,9,BR,2025-01-19 00:26:22
BUY-1763965650525-004035,TRADER-0035,CRYPTO,BUY,4595.07,1,IN,2025-01-17 04:30:49
BUY-1763965650533-009725,TRADER-0225,FOREX,BUY,100,0,UK,2025-01-20 01:10:13
BUY-1763965650527-005256,TRADER-0256,CRYPTO,BUY,3846.19,1,FR,2025-01-17 18:59:43
BUY-1763965650522-001793,TRADER-0293,CRYPTO,BUY,2898.79,14,IN,2025-01-16 01:59:29
BUY-1763965650528-006241,TRADER-0241,EQUITY,BUY,151.98,367,JP,2025-01-18 07:01:51
BUY-1763965650525-004132,TRADER-0132,FOREX,BUY,7.58,873,FR,2025-01-17 05:29:04
BUY-1763965650523-002933,TRADER-0433,EQUITY,BUY,251.11,342,US,2025-01-16 15:12:20
BUY-1763965650530-007980,TRADER-0480,FOREX,BUY,9.67,816,RU,2025-01-19 03:20:28
BUY-1763965650527-005778,TRADER-0278,FOREX,BUY,2.20,62,JP,2025-01-18 01:17:38
BUY-1763965650530-007860,TRADER-0360,CRYPTO,BUY,1903.97,23,BR,2025-01-19 01:59:28
BUY-1763965650519-000560,TRADER-0060,EQUITY,BUY,469.39,12,SG,2025-01-15 10:24:48
BUY-1763965650524-003570,TRADER-0070,FOREX,BUY,4.23,952,US,2025-01-16 22:52:53
BUY-1763965650528-006560,TRADER-0060,EQUITY,BUY,312.24,291,DE,2025-01-18 10:27:16
BUY-1763965650524-003575,TRADER-0075,FOREX,BUY,2.12,803,IN,2025-01-16 23:05:05
BUY-1763965650526-004434,TRADER-0434,FOREX,BUY,1.54,501,IN,2025-01-17 09:07:04
BUY-1763965650530-008107,TRADER-0107,CRYPTO,BUY,1518.14,9,BR,2025-01-19 04:48:09
BUY-1763965650529-007043,TRADER-0043,FOREX,BUY,3.93,895,DE,2025-01-18 16:32:35
BUY-1763965650524-003330,TRADER-0330,EQUITY,BUY,475.39,95,US,2025-01-16 20:13:37
BUY-1763965650531-008589,TRADER-0089,FOREX,BUY,6.27,119617,SG,2025-01-19 10:45:03
BUY-1763965650527-005085,TRADER-0085,FOREX,BUY,9.76,392,SG,2025-01-17 17:02:12
BUY-1763965650531-008876,TRADER-0376,CRYPTO,BUY,765.63,97,US,2025-01-19 14:51:33
BUY-1763965650525-003836,TRADER-0336,EQUITY,BUY,288.45,213,US,2025-01-17 01:41:34
BUY-1763965650527-005385,TRADER-0385,CRYPTO,BUY,542.58,49,FR,2025-01-17 20:40:32
BUY-1763965650520-000651,TRADER-0151,FOREX,BUY,6.58,522,US,2025-01-15 12:13:25
BUY-1763965650526-004714,TRADER-0214,CRYPTO,BUY,3357.30,2,JP,2025-01-17 12:24:24
BUY-1763965650530-007513,TRADER-0013,FOREX,BUY,8.41,76,CN,2025-01-18 22:24:28
BUY-1763965650533-009779,TRADER-0279,EQUITY,BUY,-100,10,UK,2025-01-20 01:46:24
BUY-1763965650531-008940,TRADER-0440,CRYPTO,BUY,2240.15,33,IN,2025-01-19 15:05:23
BUY-1763965650528-006349,TRADER-0349,FOREX,BUY,2.02,279,IN,2025-01-18 07:45:39
BUY-1763965650529-007005,TRADER-0005,FOREX,BUY,1.23,941,IN,2025-01-18 15:57:34
BUY-1763965650531-008684,TRADER-0184,EQUITY,BUY,219.37,683,US,2025-01-19 12:12:31
BUY-1763965650527-005589,TRADER-0089,CRYPTO,BUY,773.77,48,SG,2025-01-17 22:54:41
BUY-1763965650525-004172,TRADER-0172,FOREX,BUY,1.48,962,JP,2025-01-17 06:01:58
BUY-1763965650527-005719,TRADER-0219,CRYPTO,BUY,4893.28,9,JP,2025-01-18 00:40:08
BUY-1763965650528-005906,TRADER-0406,EQUITY,BUY,269.02,216,SG,2025-01-18 03:21:57
BUY-1763965650532-009164,TRADER-0164,CRYPTO,BUY,465.28,161,US,2025-01-19 17:58:38
BUY-1763965650522-001735,TRADER-0235,EQUITY,BUY,442.77,41,FR,2025-01-16 00:35:46
BUY-1763965650526-004594,TRADER-0094,EQUITY,BUY,52.23,190,DE,2025-01-17 10:56:24
BUY-1763965650523-002460,TRADER-0460,FOREX,BUY,4.09,4,US,2025-01-16 09:37:04
BUY-1763965650526-004925,TRADER-0425,CRYPTO,BUY,2450.70,19,FR,2025-01-17 14:59:42
BUY-1763965650524-003588,TRADER-0088,CRYPTO,BUY,355.61,30,IN,2025-01-16 22:55:22
BUY-1763965650523-002441,TRADER-0441,CRYPTO,BUY,4056.64,4,SG,2025-01-16 08:55:45
BUY-1763965650523-002604,TRADER-0104,FOREX,BUY,5.12,682,DE,2025-01-16 11:35:40
BUY-1763965650529-006666,TRADER-0166,FOREX,BUY,8.05,63,UK,2025-01-18 11:57:35
BUY-1763965650524-003311,TRADER-0311,EQUITY,BUY,336.82,295,IN,2025-01-16 20:09:31
BUY-1763965650529-007093,TRADER-0093,CRYPTO,BUY,3827.28,4,DE,2025-01-18 17:26:36
BUY-1763965650533-009660,TRADER-0160,FOREX,BUY,0,10,US,2025-01-19 23:39:38
BUY-1763965650524-003355,TRADER-0355,FOREX,BUY,2.39,68,DE,2025-01-16 19:51:47
BUY-1763965650525-003798,TRADER-0298,FOREX,BUY,4.10,228,SG,2025-01-17 01:50:43
BUY-1763965650526-004612,TRADER-0112,FOREX,BUY,9.27,681,SG,2025-01-17 10:57:02
BUY-1763965650527-005151,TRADER-0151,EQUITY,BUY,78.97,640,IN,2025-01-17 17:52:49
BUY-1763965650528-006452,TRADER-0452,CRYPTO,BUY,4553.87,3,FR,2025-01-18 09:04:13
BUY-1763965650523-002459,TRADER-0459,FOREX,BUY,1.55,79,SG,2025-01-16 09:13:07
BUY-1763965650518-000095,TRADER-0095,CRYPTO,BUY,3000.00,55,FR,2025-01-15 05:35:57
BUY-1763965650533-009550,TRADER-0050,FOREX,BUY,-100,10,US,2025-01-19 22:52:22
BUY-1763965650528-006536,TRADER-0036,EQUITY,BUY,189.51,61,FR,2025-01-18 10:39:49
BUY-1763965650523-002814,TRADER-0314,CRYPTO,BUY,1049.37,43,JP,2025-01-16 13:47:05
BUY-1763965650530-007776,TRADER-0276,CRYPTO,BUY,4802.57,2,BR,2025-01-19 01:28:04
BUY-1763965650520-000968,TRADER-0468,FOREX,BUY,3.46,222,FR,2025-01-15 15:23:47
BUY-1763965650528-005825,TRADER-0325,EQUITY,BUY,145.29,299,US,2025-01-18 01:29:55
BUY-1763965650531-008396,TRADER-0396,EQUITY,BUY,82.77,131,RU,2025-01-19 09:10:47
BUY-1763965650527-005326,TRADER-0326,EQUITY,BUY,429.39,123,IN,2025-01-17 20:00:16
BUY-1763965650521-001130,TRADER-0130,EQUITY,BUY,104.08,488,US,2025-01-15 17:28:30
BUY-1763965650526-004870,TRADER-0370,FOREX,BUY,8.87,388,IN,2025-01-17 14:10:59
BUY-1763965650519-000548,TRADER-0048,CRYPTO,BUY,4636.56,8,DE,2025-01-15 10:33:29
BUY-1763965650529-007112,TRADER-0112,FOREX,BUY,3.12,546,UK,2025-01-18 17:05:47
BUY-1763965650533-009596,TRADER-0096,FOREX,BUY,100,0,IN,2025-01-19 23:20:04
BUY-1763965650527-005605,TRADER-0105,EQUITY,BUY,318.24,20,IN,2025-01-17 23:09:47
BUY-1763965650525-003921,TRADER-0421,CRYPTO,BUY,810.04,41,SG,2025-01-17 03:11:56
BUY-1763965650530-007652,TRADER-0152,FOREX,BUY,5.11,155,BR,2025-01-18 23:34:17
BUY-1763965650525-004356,TRADER-0356,FOREX,BUY,8.69,268,FR,2025-01-17 08:33:36
BUY-1763965650525-003876,TRADER-0376,FOREX,BUY,6.39,373,DE,2025-01-17 02:57:45
BUY-1763965650521-001548,TRADER-0048,CRYPTO,BUY,1381.06,19,IN,2025-01-15 22:51:58
BUY-1763965650530-008123,TRADER-0123,EQUITY,BUY,298.01,322,BR,2025-01-19 05:27:15
BUY-1763965650525-004342,TRADER-0342,FOREX,BUY,2.66,680,IN,2025-01-17 08:23:13
BUY-1763965650532-009107,TRADER-0107,CRYPTO,BUY,1202.07,62,IN,2025-01-19 17:02:20
BUY-1763965650524-003272,TRADER-0272,CRYPTO,BUY,3916.73,12,FR,2025-01-16 19:30:40
BUY-1763965650526-004475,TRADER-0475,CRYPTO,BUY,3122.69,2,IN,2025-01-17 09:19:38
BUY-1763965650524-003390,TRADER-0390,FOREX,BUY,2.44,804,US,2025-01-16 20:46:01
BUY-1763965650519-000338,TRADER-0338,FOREX,BUY,2.00,86,DE,2025-01-15 08:17:10
BUY-1763965650522-002218,TRADER-0218,EQUITY,BUY,77.31,512,IN,2025-01-16 06:34:06
BUY-1763965650525-004207,TRADER-0207,EQUITY,BUY,313.36,219,DE,2025-01-17 06:23:35
BUY-1763965650523-002304,TRADER-0304,CRYPTO,BUY,4617.95,4,FR,2025-01-16 07:47:48
BUY-1763965650533-009850,TRADER-0350,FOREX,BUY,-100,10,DE,2025-01-20 02:11:23
BUY-1763965650522-001979,TRADER-0479,EQUITY,BUY,289.18,172,FR,2025-01-16 04:05:36
BUY-1763965650521-001119,TRADER-0119,FOREX,BUY,6.57,115,IN,2025-01-15 17:04:17
BUY-1763965650531-008985,TRADER-0485,FOREX,BUY,3.14,238853,DE,2025-01-19 15:41:55
BUY-1763965650527-005757,TRADER-0257,CRYPTO,BUY,4529.20,10,SG,2025-01-18 00:53:23
BUY-1763965650530-008159,TRADER-0159,EQUITY,BUY,460.95,197,RU,2025-01-19 05:57:55
BUY-1763965650521-001363,TRADER-0363,CRYPTO,BUY,4551.39,4,DE,2025-01-15 20:36:37
BUY-1763965650525-003745,TRADER-0245,EQUITY,BUY,394.62,194,FR,2025-01-17 00:29:39
BUY-1763965650528-006185,TRADER-0185,CRYPTO,BUY,3431.84,2,IN,2025-01-18 06:34:03
BUY-1763965650523-002590,TRADER-0090,FOREX,BUY,4.41,768,DE,2025-01-16 11:09:33
BUY-1763965650532-009140,TRADER-0140,FOREX,BUY,8.24,91019,US,2025-01-19 18:06:21
BUY-1763965650533-009755,TRADER-0255,EQUITY,BUY,0,10,DE,2025-01-20 00:53:52
BUY-1763965650525-004354,TRADER-0354,EQUITY,BUY,489.26,42,DE,2025-01-17 08:40:23
BUY-1763965650519-000588,TRADER-0088,EQUITY,BUY,88.42,119,FR,2025-01-15 11:08:14
BUY-1763965650531-009037,TRADER-0037,EQUITY,BUY,135.74,1105,DE,2025-01-19 16:47:50
BUY-1763965650528-005857,TRADER-0357,CRYPTO,BUY,4581.14,10,DE,2025-01-18 02:35:57
BUY-1763965650528-006044,TRADER-0044,CRYPTO,BUY,2789.52,4,DE,2025-01-18 04:04:46
BUY-1763965650525-003743,TRADER-0243,CRYPTO,BUY,959.45,21,IN,2025-01-17 00:39:42
BUY-1763965650530-007618,TRADER-0118,EQUITY,BUY,295.97,271,BR,2025-01-18 23:04:09
BUY-1763965650531-008681,TRADER-0181,CRYPTO,BUY,2933.34,25,SG,2025-01-19 12:20:55
BUY-1763965650519-000432,TRADER-0432,EQUITY,BUY,200.00,65,IN,2025-01-15 09:11:02
BUY-1763965650533-009868,TRADER-0368,FOREX,BUY,100,-5,UK,2025-01-20 02:42:43
BUY-1763965650528-005830,TRADER-0330,FOREX,BUY,3.24,250,UK,2025-01-18 02:17:31
BUY-1763965650528-006620,TRADER-0120,EQUITY,BUY,95.59,948,FR,2025-01-18 11:42:36
BUY-1763965650528-006052,TRADER-0052,CRYPTO,BUY,2274.79,19,US,2025-01-18 04:42:03
BUY-1763965650522-002244,TRADER-0244,FOREX,BUY,6.25,402,JP,2025-01-16 06:57:14
BUY-1763965650532-009404,TRADER-0404,FOREX,BUY,3.78,198412,DE,2025-01-19 20:55:11
BUY-1763965650530-007994,TRADER-0494,CRYPTO,BUY,2914.59,5,BR,2025-01-19 03:32:47
BUY-1763965650530-008190,TRADER-0190,CRYPTO,BUY,3020.29,4,RU,2025-01-19 05:51:06
BUY-1763965650531-008942,TRADER-0442,CRYPTO,BUY,4968.25,15,IN,2025-01-19 15:43:28
BUY-1763965650530-007711,TRADER-0211,EQUITY,BUY,66.55,318,CN,2025-01-19 00:16:14
BUY-1763965650520-000825,TRADER-0325,CRYPTO,BUY,2915.17,3,FR,2025-01-15 13:39:46
BUY-1763965650531-008280,TRADER-0280,FOREX,BUY,8.40,859,RU,2025-01-19 07:13:28
BUY-1763965650531-008793,TRADER-0293,CRYPTO,BUY,3110.19,24,SG,2025-01-19 13:05:45
BUY-1763965650531-008796,TRADER-0296,CRYPTO,BUY,3424.45,21,FR,2025-01-19 13:47:38
BUY-1763965650531-008406,TRADER-0406,FOREX,BUY,4.58,731,RU,2025-01-19 08:58:10
BUY-1763965650521-001583,TRADER-0083,FOREX,BUY,3.44,699,US,2025-01-15 23:28:45
BUY-1763965650522-001740,TRADER-0240,EQUITY,BUY,302.59,218,SG,2025-01-16 00:24:38
BUY-1763965650527-005188,TRADER-0188,EQUITY,BUY,415.07,41,FR,2025-01-17 17:48:01
BUY-1763965650526-004871,TRADER-0371,FOREX,BUY,9.34,31,FR,2025-01-17 14:32:39
BUY-1763965650524-003487,TRADER-0487,FOREX,BUY,4.59,519,DE,2025-01-16 21:30:15
BUY-1763965650525-004163,TRADER-0163,EQUITY,BUY,55.79,901,FR,2025-01-17 06:10:42
BUY-1763965650533-009642,TRADER-0142,CRYPTO,BUY,100,0,DE,2025-01-19 23:15:32
BUY-1763965650523-002690,TRADER-0190,CRYPTO,BUY,1105.93,25,IN,2025-01-16 12:03:40
BUY-1763965650525-003942,TRADER-0442,FOREX,BUY,9.91,831,IN,2025-01-17 03:04:43
BUY-1763965650521-001140,TRADER-0140,FOREX,BUY,9.30,197,UK,2025-01-15 17:17:33
BUY-1763965650522-001618,TRADER-0118,EQUITY,BUY,475.77,75,UK,2025-01-15 23:39:34
BUY-1763965650529-007293,TRADER-0293,FOREX,BUY,7.24,245,JP,2025-01-18 19:57:11
BUY-1763965650528-005872,TRADER-0372,CRYPTO,BUY,3447.08,9,DE,2025-01-18 02:19:31
BUY-1763965650519-000529,TRADER-0029,FOREX,BUY,7.26,4,DE,2025-01-15 10:12:27
BUY-1763965650526-004662,TRADER-0162,CRYPTO,BUY,472.40,50,FR,2025-01-17 11:53:04
BUY-1763965650528-006165,TRADER-0165,FOREX,BUY,4.89,576,SG,2025-01-18 05:35:30
BUY-1763965650533-009743,TRADER-0243,EQUITY,BUY,0,10,UK,2025-01-20 00:31:13
BUY-1763965650530-007974,TRADER-0474,CRYPTO,BUY,1904.62,15,RU,2025-01-19 03:51:24
BUY-1763965650532-009227,TRADER-0227,FOREX,BUY,8.51,88131,JP,2025-01-19 18:38:52
BUY-1763965650524-003030,TRADER-0030,EQUITY,BUY,408.82,5,DE,2025-01-16 16:39:20
BUY-1763965650523-002299,TRADER-0299,CRYPTO,BUY,1753.84,8,SG,2025-01-16 08:03:50
BUY-1763965650522-001813,TRADER-0313,FOREX,BUY,2.22,553,DE,2025-01-16 02:02:42
BUY-1763965650531-008574,TRADER-0074,FOREX,BUY,4.36,172018,UK,2025-01-19 10:29:41
BUY-1763965650522-002046,TRADER-0046,CRYPTO,BUY,3076.80,11,IN,2025-01-16 04:30:31
BUY-1763965650533-009573,TRADER-0073,EQUITY,BUY,0,10,SG,2025-01-19 22:54:10
BUY-1763965650523-002567,TRADER-0067,FOREX,BUY,9.12,949,FR,2025-01-16 10:54:49
BUY-1763965650530-007757,TRADER-0257,FOREX,BUY,6.88,563,CN,2025-01-19 00:39:48
BUY-1763965650530-007900,TRADER-0400,FOREX,BUY,9.36,70,CN,2025-01-19 02:23:06
BUY-1763965650528-006214,TRADER-0214,EQUITY,BUY,172.64,280,DE,2025-01-18 06:10:54
BUY-1763965650530-007772,TRADER-0272,FOREX,BUY,9.35,110,CN,2025-01-19 01:04:55
BUY-1763965650533-009751,TRADER-0251,CRYPTO,BUY,-100,10,UK,2025-01-20 00:32:57
BUY-1763965650522-002185,TRADER-0185,EQUITY,BUY,278.48,216,FR,2025-01-16 05:44:44
BUY-1763965650520-000872,TRADER-0372,CRYPTO,BUY,2199.56,12,JP,2025-01-15 14:50:55
BUY-1763965650526-004483,TRADER-0483,EQUITY,BUY,395.76,39,US,2025-01-17 09:50:26
BUY-1763965650524-003296,TRADER-0296,FOREX,BUY,8.95,782,US,2025-01-16 19:32:36
BUY-1763965650526-004723,TRADER-0223,EQUITY,BUY,130.27,713,JP,2025-01-17 12:12:45
BUY-1763965650526-004854,TRADER-0354,CRYPTO,BUY,1247.05,8,JP,2025-01-17 14:22:09
BUY-1763965650529-006809,TRADER-0309,EQUITY,BUY,347.94,195,JP,2025-01-18 14:04:47
BUY-1763965650527-005598,TRADER-0098,EQUITY,BUY,202.80,199,DE,2025-01-17 23:04:00
BUY-1763965650529-007455,TRADER-0455,CRYPTO,BUY,3571.30,9,DE,2025-01-18 21:12:35
BUY-1763965650530-008010,TRADER-0010,FOREX,BUY,1.98,100,RU,2025-01-19 04:17:23
BUY-1763965650529-006824,TRADER-0324,CRYPTO,BUY,1320.11,30,US,2025-01-18 14:09:38
BUY-1763965650530-008039,TRADER-0039,CRYPTO,BUY,2216.82,13,CN,2025-01-19 04:19:18
BUY-1763965650524-003213,TRADER-0213,CRYPTO,BUY,3755.96,5,SG,2025-01-16 18:58:01
BUY-1763965650527-005650,TRADER-0150,CRYPTO,BUY,4222.30,2,DE,2025-01-17 23:38:55
BUY-1763965650526-004753,TRADER-0253,FOREX,BUY,6.23,230,IN,2025-01-17 12:45:11
BUY-1763965650523-002923,TRADER-0423,EQUITY,BUY,304.39,217,DE,2025-01-16 14:57:54
BUY-1763965650529-007443,TRADER-0443,CRYPTO,BUY,587.42,23,US,2025-01-18 21:23:44
BUY-1763965650525-003974,TRADER-0474,CRYPTO,BUY,973.44,4,DE,2025-01-17 03:42:01
BUY-1763965650529-006872,TRADER-0372,EQUITY,BUY,311.03,319,JP,2025-01-18 14:51:35
BUY-1763965650528-006199,TRADER-0199,EQUITY,BUY,324.13,78,UK,2025-01-18 06:38:03
BUY-1763965650531-008560,TRADER-0060,CRYPTO,BUY,1869.42,40,FR,2025-01-19 11:04:45
