transactionId,date,amount,currency,status
TXN1043,2025-06-27,1207.09,USD,SUCCESS
TXN1044,2025-06-17,537.67,USD,FAILED
TXN1045,2025-06-24,3423.43,INR,SUCCESS
TXN1046,2025-06-20,3466.86,EUR,SUCCESS
TXN1047,2025-06-25,133.6,USD,FAILED
TXN1048,2025-06-25,2742.36,INR,FAILED
TXN1049,2025-06-26,654.2,USD,FAILED
TXN1050,2025-06-19,2696.47,EUR,PENDING
TXN1051,2025-06-21,2126.7,INR,FAILED
TXN1052,2025-06-25,157.12,EUR,PENDING
TXN1053,2025-06-18,4657.52,INR,FAILED
TXN1054,2025-06-27,2009.83,USD,SUCCESS
TXN1055,2025-06-22,2900.14,USD,SUCCESS
TXN1056,2025-06-25,328.6,USD,SUCCESS
TXN1057,2025-06-19,2941.99,INR,SUCCESS
TXN1058,2025-06-21,4340.05,INR,SUCCESS
TXN1059,2025-06-19,2927.79,USD,PENDING
TXN1060,2025-06-24,3167.87,USD,SUCCESS
TXN1061,2025-06-19,1496.41,EUR,SUCCESS
TXN1062,2025-06-22,1796.31,USD,FAILED
TXN1063,2025-06-22,4750.65,INR,PENDING
TXN1064,2025-06-24,181.04,USD,PENDING
TXN1065,2025-06-17,2931.86,EUR,PENDING
TXN1066,2025-06-20,4639.79,INR,SUCCESS
TXN1067,2025-06-19,188.23,USD,SUCCESS
TXN1068,2025-06-22,3977.82,INR,PENDING
TXN1069,2025-06-25,325.51,USD,SUCCESS
TXN1070,2025-06-26,4434.14,EUR,PENDING
TXN1071,2025-06-18,1613.1,USD,FAILED
TXN1072,2025-06-24,4698.15,INR,SUCCESS
TXN1073,2025-06-17,1257.74,EUR,SUCCESS
TXN1074,2025-06-22,3059.26,USD,SUCCESS
TXN1075,2025-06-19,1812.37,USD,SUCCESS
TXN1076,2025-06-18,3597.17,USD,FAILED
TXN1077,2025-06-24,2297.47,INR,PENDING
TXN1078,2025-06-22,1864.26,INR,FAILED
TXN1079,2025-06-25,4200.4,USD,FAILED
TXN1080,2025-06-24,3727.14,INR,SUCCESS
TXN1081,2025-06-19,1219.19,USD,PENDING
TXN1082,2025-06-20,2500.4,EUR,FAILED
TXN1083,2025-06-20,626.51,USD,SUCCESS
TXN1084,2025-06-25,2903.26,INR,FAILED
TXN1085,2025-06-24,4813.18,INR,PENDING
TXN1086,2025-06-20,2827.24,USD,PENDING
TXN1087,2025-06-27,1199.5,INR,FAILED
TXN1088,2025-06-19,4520.33,USD,SUCCESS
TXN1089,2025-06-19,1485.19,USD,FAILED
TXN1090,2025-06-23,3335.99,INR,SUCCESS
TXN1091,2025-06-20,304.93,EUR,FAILED
TXN1092,2025-06-24,2984.15,EUR,FAILED
TXN1093,2025-06-27,1588.0,INR,PENDING
TXN1094,2025-06-19,3155.52,INR,PENDING
TXN1095,2025-06-19,3802.42,INR,FAILED
TXN1096,2025-06-18,3873.25,INR,FAILED
TXN1097,2025-06-27,1342.36,EUR,PENDING
TXN1098,2025-06-24,1263.39,EUR,PENDING
TXN1099,2025-06-20,3245.97,USD,FAILED
TXN1100,2025-06-25,4888.87,USD,PENDING
TXN1101,2025-06-18,4478.62,INR,FAILED
TXN1102,2025-06-26,193.19,USD,SUCCESS
TXN1103,2025-06-18,2622.11,INR,SUCCESS
TXN1104,2025-06-26,2480.07,USD,PENDING
TXN1105,2025-06-24,1173.26,USD,FAILED
TXN1106,2025-06-24,4356.13,INR,PENDING
TXN1107,2025-06-25,3760.03,USD,PENDING
TXN1108,2025-06-24,405.87,USD,PENDING
TXN1109,2025-06-20,3538.35,EUR,FAILED
TXN1110,2025-06-23,2611.95,USD,FAILED
TXN1111,2025-06-21,1622.46,EUR,SUCCESS
TXN1112,2025-06-23,2062.7,USD,SUCCESS
TXN1113,2025-06-24,3111.71,USD,FAILED
TXN1114,2025-06-21,1089.15,USD,PENDING
TXN1115,2025-06-18,3577.63,USD,PENDING
TXN1116,2025-06-21,1148.4,USD,FAILED
TXN1117,2025-06-19,4941.39,USD,PENDING
TXN1118,2025-06-26,663.59,INR,PENDING
TXN1119,2025-06-19,3918.08,INR,PENDING
TXN1120,2025-06-19,1350.73,EUR,PENDING
TXN1121,2025-06-17,2716.63,USD,PENDING
TXN1122,2025-06-17,712.31,EUR,SUCCESS
TXN1123,2025-06-19,3267.36,INR,PENDING
TXN1124,2025-06-17,143.05,EUR,FAILED
TXN1125,2025-06-25,4112.57,INR,SUCCESS
TXN1126,2025-06-21,3369.25,USD,FAILED
TXN1127,2025-06-17,3270.3,EUR,SUCCESS
TXN1128,2025-06-18,2413.69,USD,PENDING
TXN1129,2025-06-17,4796.37,USD,SUCCESS
TXN1130,2025-06-22,3319.62,INR,PENDING
TXN1131,2025-06-20,3282.88,EUR,FAILED
TXN1132,2025-06-22,990.16,INR,FAILED
TXN1133,2025-06-22,2670.31,EUR,PENDING
TXN1134,2025-06-24,4398.5,EUR,PENDING
TXN1135,2025-06-19,1508.22,USD,FAILED
TXN1136,2025-06-19,4708.98,EUR,SUCCESS
TXN1137,2025-06-27,3885.42,EUR,SUCCESS
TXN1138,2025-06-18,1210.76,USD,FAILED
TXN1139,2025-06-18,3186.44,INR,FAILED
TXN1140,2025-06-19,260.35,INR,PENDING
TXN1141,2025-06-23,457.48,INR,SUCCESS
TXN1142,2025-06-18,4063.71,INR,PENDING
TXN1143,2025-06-25,2006.58,EUR,PENDING
TXN1144,2025-06-19,2644.9,EUR,SUCCESS
TXN1145,2025-06-23,3898.31,EUR,PENDING
TXN1146,2025-06-20,3431.8,INR,PENDING
TXN1147,2025-06-25,1925.17,INR,FAILED
TXN1148,2025-06-18,213.95,EUR,PENDING
TXN1149,2025-06-26,820.9,EUR,PENDING
TXN1150,2025-06-22,4905.75,INR,FAILED
TXN1151,2025-06-26,4690.94,INR,PENDING
TXN1152,2025-06-23,2086.55,EUR,PENDING
TXN1153,2025-06-23,4672.69,USD,SUCCESS
TXN1154,2025-06-22,1156.75,EUR,PENDING
TXN1155,2025-06-26,3729.81,EUR,PENDING
TXN1156,2025-06-20,2847.32,EUR,FAILED
TXN1157,2025-06-25,4611.64,INR,PENDING
TXN1158,2025-06-22,3454.5,INR,PENDING
TXN1159,2025-06-26,3694.43,INR,PENDING
TXN1160,2025-06-24,4803.61,INR,SUCCESS
TXN1161,2025-06-25,2047.86,USD,PENDING
TXN1162,2025-06-21,2492.7,USD,PENDING
TXN1163,2025-06-24,3632.65,INR,FAILED
TXN1164,2025-06-18,584.15,INR,FAILED
TXN1165,2025-06-23,3762.73,EUR,PENDING
TXN1166,2025-06-27,615.91,INR,PENDING
TXN1167,2025-06-26,4056.67,USD,SUCCESS
TXN1168,2025-06-23,3013.02,INR,SUCCESS
TXN1169,2025-06-20,1647.48,EUR,SUCCESS
TXN1170,2025-06-27,4347.6,EUR,PENDING
TXN1171,2025-06-21,133.13,EUR,SUCCESS
TXN1172,2025-06-25,444.4,INR,SUCCESS
TXN1173,2025-06-20,3696.88,INR,PENDING
TXN1174,2025-06-17,1174.44,INR,SUCCESS
TXN1175,2025-06-27,1611.48,EUR,SUCCESS
TXN1176,2025-06-18,4952.91,EUR,FAILED
TXN1177,2025-06-19,3007.74,USD,FAILED
TXN1178,2025-06-23,3527.8,EUR,FAILED
TXN1179,2025-06-20,4276.0,INR,PENDING
TXN1180,2025-06-25,3108.73,EUR,FAILED
TXN1181,2025-06-17,421.59,INR,PENDING
TXN1182,2025-06-19,2169.24,EUR,SUCCESS
TXN1183,2025-06-21,1420.87,USD,SUCCESS
TXN1184,2025-06-25,1025.41,EUR,SUCCESS
TXN1185,2025-06-24,2020.07,EUR,PENDING
TXN1186,2025-06-20,1938.21,EUR,FAILED
TXN1187,2025-06-26,3627.54,USD,FAILED
TXN1188,2025-06-18,3339.11,EUR,PENDING
TXN1189,2025-06-17,3746.04,EUR,SUCCESS
TXN1190,2025-06-22,3625.83,INR,FAILED
TXN1191,2025-06-19,4206.83,EUR,SUCCESS
TXN1192,2025-06-24,3821.72,USD,PENDING
TXN1193,2025-06-21,4604.67,EUR,FAILED
TXN1194,2025-06-19,2463.61,EUR,SUCCESS
TXN1195,2025-06-21,4193.27,EUR,FAILED
TXN1196,2025-06-23,2105.08,USD,FAILED
TXN1197,2025-06-18,168.0,EUR,FAILED
TXN1198,2025-06-18,4038.51,INR,SUCCESS
TXN1199,2025-06-24,180.4,INR,SUCCESS
TXN1200,2025-06-24,1996.89,USD,SUCCESS
TXN1201,2025-06-23,4471.8,USD,PENDING
TXN1202,2025-06-25,4678.93,EUR,SUCCESS
TXN1203,2025-06-25,2286.91,EUR,PENDING
TXN1204,2025-06-25,4693.68,INR,SUCCESS
TXN1205,2025-06-18,3861.66,USD,FAILED
TXN1206,2025-06-21,1552.07,EUR,FAILED
TXN1207,2025-06-17,4552.21,USD,PENDING
TXN1208,2025-06-24,3513.12,EUR,SUCCESS
TXN1209,2025-06-20,3597.9,USD,PENDING
TXN1210,2025-06-17,388.38,EUR,FAILED
TXN1211,2025-06-25,567.03,USD,FAILED
TXN1212,2025-06-25,4478.14,USD,SUCCESS
TXN1213,2025-06-24,4930.42,EUR,PENDING
TXN1214,2025-06-26,3559.4,EUR,PENDING
TXN1215,2025-06-23,228.88,EUR,SUCCESS
TXN1216,2025-06-27,4242.08,INR,FAILED
TXN1217,2025-06-27,1906.77,USD,FAILED
TXN1218,2025-06-21,3462.09,EUR,SUCCESS
TXN1219,2025-06-19,1955.2,USD,FAILED
TXN1220,2025-06-25,2226.53,EUR,SUCCESS
TXN1221,2025-06-24,2755.5,EUR,SUCCESS
TXN1222,2025-06-19,4110.26,EUR,FAILED
TXN1223,2025-06-18,270.89,EUR,FAILED
TXN1224,2025-06-26,2970.91,INR,FAILED
TXN1225,2025-06-26,3245.63,EUR,SUCCESS
TXN1226,2025-06-24,486.69,USD,SUCCESS
TXN1227,2025-06-25,3933.76,USD,FAILED
TXN1228,2025-06-20,4684.5,USD,FAILED
TXN1229,2025-06-27,3928.48,EUR,SUCCESS
TXN1230,2025-06-17,1626.61,EUR,PENDING
TXN1231,2025-06-23,319.62,EUR,SUCCESS
TXN1232,2025-06-21,3383.85,EUR,PENDING
TXN1233,2025-06-20,3757.89,USD,SUCCESS
TXN1234,2025-06-18,3760.19,INR,FAILED
TXN1235,2025-06-27,3977.21,INR,FAILED
TXN1236,2025-06-21,3581.35,EUR,SUCCESS
TXN1237,2025-06-26,3798.08,USD,SUCCESS
TXN1238,2025-06-20,4882.14,USD,FAILED
TXN1239,2025-06-17,1754.64,EUR,SUCCESS
TXN1240,2025-06-19,4119.49,INR,FAILED
TXN1241,2025-06-23,3083.95,INR,SUCCESS
TXN1242,2025-06-17,4371.99,INR,SUCCESS
TXN1243,2025-06-20,713.88,INR,SUCCESS
TXN1244,2025-06-25,4070.76,INR,SUCCESS
TXN1245,2025-06-19,128.61,EUR,PENDING
TXN1246,2025-06-22,563.08,EUR,SUCCESS
TXN1247,2025-06-21,414.4,INR,SUCCESS
TXN1248,2025-06-19,2873.25,EUR,SUCCESS
TXN1249,2025-06-24,139.97,EUR,FAILED
TXN1250,2025-06-18,3318.5,USD,FAILED
TXN1251,2025-06-20,2899.24,EUR,PENDING
TXN1252,2025-06-20,3948.21,INR,PENDING
TXN1253,2025-06-19,3158.59,EUR,SUCCESS
TXN1254,2025-06-18,3977.89,USD,SUCCESS
TXN1255,2025-06-18,698.51,EUR,FAILED
TXN1256,2025-06-27,354.51,USD,SUCCESS
TXN1257,2025-06-24,2602.37,USD,FAILED
TXN1258,2025-06-27,1802.2,INR,SUCCESS
TXN1259,2025-06-19,4931.91,INR,PENDING
TXN1260,2025-06-21,4815.0,EUR,SUCCESS
TXN1261,2025-06-26,3757.2,USD,FAILED
TXN1262,2025-06-26,1276.86,EUR,PENDING
TXN1263,2025-06-24,839.36,USD,FAILED
TXN1264,2025-06-26,1881.84,EUR,PENDING
TXN1265,2025-06-17,2047.28,INR,SUCCESS
TXN1266,2025-06-17,1959.72,INR,PENDING
TXN1267,2025-06-25,4223.64,EUR,PENDING
TXN1268,2025-06-19,2060.72,INR,PENDING
TXN1269,2025-06-17,3096.66,INR,SUCCESS
TXN1270,2025-06-19,1053.79,INR,PENDING
TXN1271,2025-06-22,2755.71,EUR,PENDING
TXN1272,2025-06-24,3336.08,EUR,SUCCESS
TXN1273,2025-06-17,4357.68,INR,SUCCESS
TXN1274,2025-06-26,4935.39,USD,FAILED
TXN1275,2025-06-22,3015.91,INR,PENDING
TXN1276,2025-06-22,497.41,EUR,SUCCESS
TXN1277,2025-06-18,3985.21,USD,FAILED
TXN1278,2025-06-27,2763.68,EUR,PENDING
TXN1279,2025-06-25,739.23,EUR,PENDING
TXN1280,2025-06-18,3966.23,EUR,FAILED
TXN1281,2025-06-20,3834.93,INR,PENDING
TXN1282,2025-06-18,865.42,USD,FAILED
TXN1283,2025-06-17,3278.94,INR,FAILED
TXN1284,2025-06-24,3487.61,INR,FAILED
TXN1285,2025-06-23,3414.76,INR,PENDING
TXN1286,2025-06-27,4279.87,INR,SUCCESS
TXN1287,2025-06-18,395.83,INR,FAILED
TXN1288,2025-06-19,3190.05,USD,FAILED
TXN1289,2025-06-19,883.23,INR,PENDING
TXN1290,2025-06-22,3499.28,EUR,SUCCESS
TXN1291,2025-06-20,2412.05,EUR,FAILED
TXN1292,2025-06-21,3269.04,INR,PENDING
TXN1293,2025-06-23,730.53,EUR,SUCCESS
TXN1294,2025-06-17,2400.34,EUR,FAILED
TXN1295,2025-06-17,2105.78,INR,PENDING
TXN1296,2025-06-26,1881.45,USD,SUCCESS
TXN1297,2025-06-19,544.48,USD,SUCCESS
TXN1298,2025-06-22,494.99,USD,SUCCESS
TXN1299,2025-06-21,3365.38,INR,PENDING
TXN1300,2025-06-23,206.47,INR,FAILED
TXN1301,2025-06-18,2810.54,EUR,SUCCESS
TXN1302,2025-06-22,4470.36,INR,FAILED
TXN1303,2025-06-21,1108.01,USD,FAILED
TXN1304,2025-06-19,3558.03,EUR,FAILED
TXN1305,2025-06-25,2647.41,USD,SUCCESS
TXN1306,2025-06-18,2176.91,INR,PENDING
TXN1307,2025-06-24,969.02,EUR,FAILED
TXN1308,2025-06-18,1374.11,EUR,SUCCESS
TXN1309,2025-06-23,232.97,INR,SUCCESS
TXN1310,2025-06-22,3798.58,INR,SUCCESS
TXN1311,2025-06-17,413.5,EUR,SUCCESS
TXN1312,2025-06-23,1278.96,EUR,FAILED
TXN1313,2025-06-25,3963.06,EUR,SUCCESS
TXN1314,2025-06-26,1906.86,USD,SUCCESS
TXN1315,2025-06-22,2030.79,EUR,FAILED
TXN1316,2025-06-25,791.56,INR,SUCCESS
TXN1317,2025-06-19,1703.91,USD,SUCCESS
TXN1318,2025-06-17,478.43,USD,SUCCESS
TXN1319,2025-06-23,1473.87,EUR,FAILED
TXN1320,2025-06-25,1510.1,USD,SUCCESS
TXN1321,2025-06-19,4539.15,EUR,PENDING
TXN1322,2025-06-25,3421.08,USD,PENDING
TXN1323,2025-06-19,2519.46,EUR,SUCCESS
TXN1324,2025-06-18,379.37,EUR,FAILED
TXN1325,2025-06-17,2116.75,EUR,SUCCESS
TXN1326,2025-06-23,140.37,USD,FAILED
TXN1327,2025-06-20,1905.97,EUR,FAILED
TXN1328,2025-06-21,2478.53,EUR,PENDING
TXN1329,2025-06-22,125.65,EUR,FAILED
TXN1330,2025-06-17,4109.25,EUR,SUCCESS
TXN1331,2025-06-24,610.22,INR,FAILED
TXN1332,2025-06-27,1025.84,USD,SUCCESS
TXN1333,2025-06-21,1726.58,INR,SUCCESS
TXN1334,2025-06-19,1924.18,USD,FAILED
TXN1335,2025-06-26,951.36,INR,SUCCESS
TXN1336,2025-06-20,2915.5,EUR,SUCCESS
TXN1337,2025-06-24,2472.6,INR,SUCCESS
TXN1338,2025-06-26,4408.01,USD,SUCCESS
TXN1339,2025-06-24,3001.03,INR,PENDING
TXN1340,2025-06-22,1258.5,USD,FAILED
TXN1341,2025-06-27,1809.97,USD,SUCCESS
TXN1342,2025-06-24,2281.61,EUR,FAILED
TXN1343,2025-06-21,2205.26,USD,PENDING
TXN1344,2025-06-26,1903.09,INR,SUCCESS
TXN1345,2025-06-25,3558.61,EUR,FAILED
TXN1346,2025-06-20,2378.18,EUR,SUCCESS
TXN1347,2025-06-17,4961.92,INR,SUCCESS
TXN1348,2025-06-18,3637.02,USD,SUCCESS
TXN1349,2025-06-26,2518.35,EUR,FAILED
TXN1350,2025-06-26,3639.6,USD,PENDING
TXN1351,2025-06-21,1708.88,INR,PENDING
TXN1352,2025-06-21,1610.39,EUR,SUCCESS
TXN1353,2025-06-20,4511.5,USD,FAILED
TXN1354,2025-06-22,4108.85,EUR,PENDING
TXN1355,2025-06-20,1355.16,INR,FAILED
TXN1356,2025-06-21,3199.16,INR,PENDING
TXN1357,2025-06-22,755.48,USD,SUCCESS
TXN1358,2025-06-21,3539.67,INR,PENDING
TXN1359,2025-06-25,3327.12,INR,SUCCESS
TXN1360,2025-06-27,740.02,INR,SUCCESS
TXN1361,2025-06-21,928.54,INR,PENDING
TXN1362,2025-06-20,3358.4,USD,FAILED
TXN1363,2025-06-21,4381.95,INR,PENDING
TXN1364,2025-06-17,1949.34,INR,PENDING
TXN1365,2025-06-27,513.36,EUR,SUCCESS
TXN1366,2025-06-27,1659.29,INR,PENDING
TXN1367,2025-06-18,1521.26,INR,FAILED
TXN1368,2025-06-27,823.77,EUR,SUCCESS
TXN1369,2025-06-24,527.92,EUR,SUCCESS
TXN1370,2025-06-22,1671.23,INR,SUCCESS
TXN1371,2025-06-22,2988.9,INR,SUCCESS
TXN1372,2025-06-25,4211.97,USD,SUCCESS
TXN1373,2025-06-17,1783.11,INR,SUCCESS
TXN1374,2025-06-19,3509.44,INR,SUCCESS
TXN1375,2025-06-17,2858.36,EUR,FAILED
TXN1376,2025-06-26,4057.56,USD,SUCCESS
TXN1377,2025-06-22,1006.3,USD,SUCCESS
TXN1378,2025-06-27,4901.49,EUR,FAILED
TXN1379,2025-06-19,4729.08,EUR,PENDING
TXN1380,2025-06-25,4666.36,USD,PENDING
TXN1381,2025-06-18,1741.12,USD,PENDING
TXN1382,2025-06-27,1096.23,USD,PENDING
TXN1383,2025-06-23,4654.93,EUR,SUCCESS
TXN1384,2025-06-24,586.29,USD,PENDING
TXN1385,2025-06-19,1266.41,USD,FAILED
TXN1386,2025-06-27,1391.24,INR,SUCCESS
TXN1387,2025-06-21,1322.06,EUR,SUCCESS
TXN1388,2025-06-22,105.26,EUR,SUCCESS
TXN1389,2025-06-17,1429.52,INR,SUCCESS
TXN1390,2025-06-26,577.88,EUR,FAILED
TXN1391,2025-06-19,1517.41,USD,SUCCESS
TXN1392,2025-06-19,1654.57,EUR,PENDING
TXN1393,2025-06-18,1713.7,USD,FAILED
TXN1394,2025-06-17,4761.2,INR,PENDING
TXN1395,2025-06-27,3670.87,EUR,FAILED
TXN1396,2025-06-23,4053.32,INR,PENDING
TXN1397,2025-06-26,3789.8,USD,FAILED
TXN1398,2025-06-23,1003.65,EUR,FAILED
TXN1399,2025-06-20,1469.63,USD,PENDING
TXN1400,2025-06-20,3138.63,USD,FAILED
TXN1401,2025-06-21,666.22,INR,SUCCESS
TXN1402,2025-06-20,3291.8,INR,PENDING
TXN1403,2025-06-23,4941.05,EUR,PENDING
TXN1404,2025-06-20,4575.05,USD,PENDING
TXN1405,2025-06-27,3270.74,EUR,PENDING
TXN1406,2025-06-23,4210.84,USD,PENDING
TXN1407,2025-06-17,3029.83,EUR,SUCCESS
TXN1408,2025-06-17,3554.42,INR,SUCCESS
TXN1409,2025-06-18,4512.28,USD,SUCCESS
TXN1410,2025-06-27,4899.13,INR,FAILED
TXN1411,2025-06-27,610.08,EUR,FAILED
TXN1412,2025-06-26,2401.18,EUR,SUCCESS
TXN1413,2025-06-27,923.85,INR,PENDING
TXN1414,2025-06-18,875.04,USD,FAILED
TXN1415,2025-06-27,586.07,USD,SUCCESS
TXN1416,2025-06-19,145.66,USD,PENDING
TXN1417,2025-06-17,4112.49,EUR,SUCCESS
TXN1418,2025-06-25,3187.14,INR,PENDING
TXN1419,2025-06-25,654.07,USD,FAILED
TXN1420,2025-06-21,4257.07,INR,SUCCESS
TXN1421,2025-06-24,2317.81,USD,FAILED
TXN1422,2025-06-17,2058.26,EUR,PENDING
TXN1423,2025-06-18,1295.62,INR,PENDING
TXN1424,2025-06-18,2613.62,USD,FAILED
TXN1425,2025-06-22,1954.36,INR,SUCCESS
TXN1426,2025-06-24,2830.11,USD,FAILED
TXN1427,2025-06-17,171.41,INR,FAILED
TXN1428,2025-06-17,4179.62,INR,PENDING
TXN1429,2025-06-17,2257.81,EUR,FAILED
TXN1430,2025-06-18,4400.97,INR,SUCCESS
TXN1431,2025-06-21,1678.3,EUR,PENDING
TXN1432,2025-06-19,4774.38,EUR,SUCCESS
TXN1433,2025-06-26,1304.39,USD,FAILED
TXN1434,2025-06-19,1090.57,INR,FAILED
TXN1435,2025-06-24,1858.13,EUR,PENDING
TXN1436,2025-06-19,1415.78,EUR,PENDING
TXN1437,2025-06-20,442.07,USD,SUCCESS
TXN1438,2025-06-26,315.65,INR,SUCCESS
TXN1439,2025-06-17,3466.0,EUR,SUCCESS
TXN1440,2025-06-19,4069.76,INR,FAILED
TXN1441,2025-06-25,4093.58,INR,PENDING
TXN1442,2025-06-18,4473.9,INR,PENDING
TXN1443,2025-06-22,3633.39,USD,SUCCESS
TXN1444,2025-06-26,3393.2,INR,PENDING
TXN1445,2025-06-25,3856.54,USD,SUCCESS
TXN1446,2025-06-21,1479.45,USD,PENDING
TXN1447,2025-06-26,3686.94,USD,PENDING
TXN1448,2025-06-18,1657.62,USD,PENDING
TXN1449,2025-06-25,2394.68,INR,FAILED
TXN1450,2025-06-18,1340.81,INR,FAILED
TXN1451,2025-06-22,2830.6,EUR,PENDING
TXN1452,2025-06-20,2431.55,INR,SUCCESS
TXN1453,2025-06-20,141.44,EUR,PENDING
TXN1454,2025-06-21,4942.03,INR,FAILED
TXN1455,2025-06-20,424.79,INR,SUCCESS
TXN1456,2025-06-23,3567.34,EUR,SUCCESS
TXN1457,2025-06-25,4693.98,USD,SUCCESS
TXN1458,2025-06-26,4991.37,INR,FAILED
TXN1459,2025-06-25,134.9,EUR,FAILED
TXN1460,2025-06-24,2640.21,EUR,PENDING
TXN1461,2025-06-21,859.07,INR,SUCCESS
TXN1462,2025-06-22,3360.32,INR,FAILED
TXN1463,2025-06-26,279.8,USD,PENDING
TXN1464,2025-06-23,3453.57,USD,SUCCESS
TXN1465,2025-06-27,3573.52,INR,SUCCESS
TXN1466,2025-06-22,457.09,USD,PENDING
TXN1467,2025-06-24,3844.17,EUR,PENDING
TXN1468,2025-06-18,1411.89,INR,PENDING
TXN1469,2025-06-25,2724.12,USD,FAILED
TXN1470,2025-06-25,704.28,USD,PENDING
TXN1471,2025-06-24,1320.8,USD,SUCCESS
TXN1472,2025-06-25,700.18,EUR,PENDING
TXN1473,2025-06-25,1293.61,EUR,SUCCESS
TXN1474,2025-06-27,2149.78,EUR,PENDING
TXN1475,2025-06-26,1342.52,EUR,FAILED
TXN1476,2025-06-26,184.6,USD,SUCCESS
TXN1477,2025-06-22,167.23,INR,PENDING
TXN1478,2025-06-27,136.96,INR,FAILED
TXN1479,2025-06-18,3896.1,EUR,SUCCESS
TXN1480,2025-06-22,1631.81,EUR,PENDING
TXN1481,2025-06-20,3466.28,USD,SUCCESS
TXN1482,2025-06-26,4304.14,INR,FAILED
TXN1483,2025-06-22,1884.13,USD,PENDING
TXN1484,2025-06-24,1992.17,INR,PENDING
TXN1485,2025-06-19,4206.88,EUR,FAILED
TXN1486,2025-06-26,1674.08,EUR,FAILED
TXN1487,2025-06-17,2317.54,USD,PENDING
TXN1488,2025-06-27,1718.5,USD,PENDING
TXN1489,2025-06-20,2075.11,USD,FAILED
TXN1490,2025-06-25,509.8,USD,PENDING
TXN1491,2025-06-17,3685.17,INR,SUCCESS
TXN1492,2025-06-21,1790.32,INR,FAILED
TXN1493,2025-06-17,4552.83,USD,PENDING
TXN1494,2025-06-18,1724.06,EUR,FAILED
TXN1495,2025-06-27,1712.66,EUR,FAILED
TXN1496,2025-06-27,1031.91,USD,FAILED
TXN1497,2025-06-26,3735.79,EUR,PENDING
TXN1498,2025-06-27,4053.58,INR,FAILED
TXN1499,2025-06-17,1403.14,EUR,FAILED
TXN1500,2025-06-21,957.29,USD,PENDING
TXN1501,2025-06-25,4837.91,USD,PENDING
TXN1502,2025-06-26,4123.82,USD,FAILED
TXN1503,2025-06-22,1122.48,INR,FAILED
TXN1504,2025-06-19,993.21,EUR,FAILED
TXN1505,2025-06-20,3340.44,INR,FAILED
TXN1506,2025-06-21,3186.58,INR,PENDING
TXN1507,2025-06-20,3341.98,INR,FAILED
TXN1508,2025-06-20,4896.84,EUR,FAILED
TXN1509,2025-06-18,1304.2,USD,PENDING
TXN1510,2025-06-27,2286.03,EUR,FAILED
TXN1511,2025-06-24,4902.69,EUR,FAILED
TXN1512,2025-06-21,3665.54,INR,PENDING
TXN1513,2025-06-19,4030.61,INR,PENDING
TXN1514,2025-06-19,603.74,USD,PENDING
TXN1515,2025-06-21,1464.15,USD,PENDING
TXN1516,2025-06-24,3207.18,INR,FAILED
TXN1517,2025-06-19,4752.41,INR,PENDING
TXN1518,2025-06-21,526.42,USD,PENDING
TXN1519,2025-06-27,783.91,INR,SUCCESS
TXN1520,2025-06-27,3232.55,INR,PENDING
TXN1521,2025-06-18,2694.93,USD,FAILED
TXN1522,2025-06-20,4722.54,INR,PENDING
TXN1523,2025-06-26,1915.28,USD,FAILED
TXN1524,2025-06-22,145.59,EUR,SUCCESS
TXN1525,2025-06-19,1954.24,EUR,FAILED
TXN1526,2025-06-22,1095.2,INR,SUCCESS
TXN1527,2025-06-23,4027.7,USD,PENDING
TXN1528,2025-06-27,1895.25,USD,PENDING
TXN1529,2025-06-25,1999.24,EUR,FAILED
TXN1530,2025-06-23,1607.5,EUR,PENDING
TXN1531,2025-06-18,1487.76,USD,SUCCESS
TXN1532,2025-06-21,3731.5,EUR,FAILED
TXN1533,2025-06-20,2087.89,INR,PENDING
TXN1534,2025-06-21,3352.7,EUR,PENDING
TXN1535,2025-06-23,809.29,USD,SUCCESS
TXN1536,2025-06-17,2016.57,INR,SUCCESS
TXN1537,2025-06-18,4526.38,USD,SUCCESS
TXN1538,2025-06-23,2324.84,INR,FAILED
TXN1539,2025-06-23,1522.8,EUR,FAILED
TXN1540,2025-06-26,3810.41,INR,SUCCESS
TXN1541,2025-06-21,2670.01,USD,PENDING
TXN1542,2025-06-20,4899.15,INR,SUCCESS
TXN1543,2025-06-27,1456.5,EUR,FAILED
TXN1544,2025-06-20,3604.25,INR,FAILED
TXN1545,2025-06-17,4753.47,INR,FAILED
TXN1546,2025-06-20,2284.69,USD,SUCCESS
TXN1547,2025-06-18,2028.36,EUR,FAILED
TXN1548,2025-06-19,4305.3,USD,FAILED
TXN1549,2025-06-17,4468.49,EUR,SUCCESS
TXN1550,2025-06-24,4009.3,EUR,PENDING
TXN1551,2025-06-24,2594.76,INR,PENDING
TXN1552,2025-06-21,676.59,USD,PENDING
TXN1553,2025-06-22,363.9,EUR,PENDING
TXN1554,2025-06-26,3446.77,USD,FAILED
TXN1555,2025-06-18,549.65,INR,FAILED
TXN1556,2025-06-18,4465.56,USD,PENDING
TXN1557,2025-06-27,3343.4,EUR,SUCCESS
TXN1558,2025-06-20,3241.93,EUR,FAILED
TXN1559,2025-06-25,4947.44,USD,PENDING
TXN1560,2025-06-18,4652.97,INR,FAILED
TXN1561,2025-06-22,2581.4,USD,FAILED
TXN1562,2025-06-25,1965.78,USD,PENDING
TXN1563,2025-06-17,1995.75,USD,SUCCESS
