OrderId,TraderId,TradeType,OrderType,Price,Quantity,RemainingQuantity,Status,Timestamp
SELL-1763965655403-007475,TRADER-0475,FOREX,SELL,8.38,464,464,PENDING,2025-01-18 21:53:55.0
SELL-1763965655402-006504,TRADER-0004,FOREX,SELL,7.16,178,178,PENDING,2025-01-18 10:02:43.0
SELL-1763965655403-007461,TRADER-0461,CRYPTO,SELL,1617.52,25,25,PENDING,2025-01-18 21:37:38.0
SELL-1763965655402-006374,TRADER-0374,EQUITY,SELL,473.04,28,28,PENDING,2025-01-18 08:37:58.0
SELL-1763965655392-000980,TRADER-0480,FOREX,SELL,8.99,526,526,PENDING,2025-01-15 15:42:47.0
SELL-1763965655401-006192,TRADER-0192,CRYPTO,SELL,2962.11,16,16,PENDING,2025-01-18 05:56:56.0
SELL-1763965655392-001192,TRADER-0192,EQUITY,SELL,258.19,28,28,PENDING,2025-01-15 18:41:46.0
SELL-1763965655402-006955,TRADER-0455,FOREX,SELL,9.48,892,892,PENDING,2025-01-18 15:29:47.0
SELL-1763965655395-002674,TRADER-0174,CRYPTO,SELL,3256.99,1,1,PENDING,2025-01-16 12:08:12.0
SELL-1763965655398-004295,TRADER-0295,FOREX,SELL,7.4,605,605,PENDING,2025-01-17 07:42:48.0
SELL-1763965655402-006871,TRADER-0371,EQUITY,SELL,336.02,257,257,PENDING,2025-01-18 14:41:57.0
SELL-1763965655402-006396,TRADER-0396,CRYPTO,SELL,2415.8,16,16,PENDING,2025-01-18 08:27:49.0
SELL-1763965655403-007412,TRADER-0412,EQUITY,SELL,367.13,228,228,PENDING,2025-01-18 20:38:15.0
SELL-1763965655394-002220,TRADER-0220,CRYPTO,SELL,3510.18,8,8,PENDING,2025-01-16 06:57:47.0
SELL-1763965655397-003792,TRADER-0292,FOREX,SELL,6.62,607,607,PENDING,2025-01-17 01:31:53.0
SELL-1763965655397-003959,TRADER-0459,FOREX,SELL,8.05,892,892,PENDING,2025-01-17 03:54:21.0
SELL-1763965655393-001542,TRADER-0042,CRYPTO,SELL,3191.99,12,12,PENDING,2025-01-15 22:15:29.0
SELL-1763965655400-005202,TRADER-0202,FOREX,SELL,6.78,242,242,PENDING,2025-01-17 18:27:05.0
SELL-1763965655395-002686,TRADER-0186,EQUITY,SELL,313.18,201,201,PENDING,2025-01-16 12:35:44.0
SELL-1763965655400-005123,TRADER-0123,EQUITY,SELL,267.21,253,253,PENDING,2025-01-17 17:23:21.0
SELL-1763965655392-001191,TRADER-0191,EQUITY,SELL,358.45,237,237,PENDING,2025-01-15 18:09:02.0
SELL-1763965655399-004652,TRADER-0152,CRYPTO,SELL,1552.06,18,18,PENDING,2025-01-17 11:37:58.0
SELL-1763965655397-003885,TRADER-0385,CRYPTO,SELL,2769.13,12,12,PENDING,2025-01-17 02:18:26.0
SELL-1763965655396-003323,TRADER-0323,CRYPTO,SELL,4675.53,6,6,PENDING,2025-01-16 20:12:52.0
SELL-1763965655399-004658,TRADER-0158,CRYPTO,SELL,4562.27,6,6,PENDING,2025-01-17 12:05:42.0
SELL-1763965655397-003600,TRADER-0100,CRYPTO,SELL,1035.38,46,46,PENDING,2025-01-16 23:31:58.0
SELL-1763965655395-002576,TRADER-0076,EQUITY,SELL,454.13,180,180,PENDING,2025-01-16 10:54:13.0
SELL-1763965655392-001043,TRADER-0043,EQUITY,SELL,319.96,88,88,PENDING,2025-01-15 16:27:15.0
SELL-1763965655395-002987,TRADER-0487,FOREX,SELL,9.59,250,250,PENDING,2025-01-16 16:00:59.0
SELL-1763965655392-000941,TRADER-0441,EQUITY,SELL,251.74,97,97,PENDING,2025-01-15 15:26:58.0
SELL-1763965655403-006987,TRADER-0487,FOREX,SELL,9.42,842,842,PENDING,2025-01-18 15:51:42.0
SELL-1763965655401-006181,TRADER-0181,EQUITY,SELL,320.14,135,135,PENDING,2025-01-18 06:17:22.0
SELL-1763965655396-003251,TRADER-0251,CRYPTO,SELL,1113.09,8,8,PENDING,2025-01-16 18:45:34.0
SELL-1763965655397-003803,TRADER-0303,FOREX,SELL,6.51,758,758,PENDING,2025-01-17 02:00:06.0
SELL-1763965655401-005881,TRADER-0381,EQUITY,SELL,499.9,3,3,PENDING,2025-01-18 02:12:44.0
SELL-1763965655394-002457,TRADER-0457,CRYPTO,SELL,1727.04,8,8,PENDING,2025-01-16 09:01:39.0
SELL-1763965655401-005911,TRADER-0411,FOREX,SELL,6.75,149,149,PENDING,2025-01-18 02:46:01.0
SELL-1763965655392-001189,TRADER-0189,EQUITY,SELL,274.45,363,363,PENDING,2025-01-15 17:47:15.0
SELL-1763965655392-001158,TRADER-0158,CRYPTO,SELL,3612.87,7,7,PENDING,2025-01-15 18:09:50.0
SELL-1763965655397-003968,TRADER-0468,CRYPTO,SELL,4589.89,8,8,PENDING,2025-01-17 03:54:38.0
SELL-1763965655395-002983,TRADER-0483,FOREX,SELL,7.22,861,861,PENDING,2025-01-16 15:35:49.0
SELL-1763965655396-003101,TRADER-0101,CRYPTO,SELL,4547.08,7,7,PENDING,2025-01-16 17:19:09.0
SELL-1763965655392-000952,TRADER-0452,EQUITY,SELL,351.36,112,112,PENDING,2025-01-15 15:39:20.0
SELL-1763965655401-006027,TRADER-0027,FOREX,SELL,9.06,468,468,PENDING,2025-01-18 04:34:08.0
SELL-1763965655403-007410,TRADER-0410,EQUITY,SELL,280.74,348,348,PENDING,2025-01-18 20:40:07.0
SELL-1763965655403-007283,TRADER-0283,CRYPTO,SELL,2553.92,16,16,PENDING,2025-01-18 19:32:32.0
SELL-1763965655391-000688,TRADER-0188,CRYPTO,SELL,2210.59,10,10,PENDING,2025-01-15 12:42:55.0
SELL-1763965655402-006657,TRADER-0157,CRYPTO,SELL,4830.2,1,1,PENDING,2025-01-18 11:59:39.0
SELL-1763965655402-006956,TRADER-0456,CRYPTO,SELL,3208.5,10,10,PENDING,2025-01-18 15:35:56.0
SELL-1763965655394-002091,TRADER-0091,FOREX,SELL,7.79,226,226,PENDING,2025-01-16 04:53:51.0
SELL-1763965655397-003953,TRADER-0453,FOREX,SELL,9.08,835,835,PENDING,2025-01-17 03:42:53.0
SELL-1763965655400-005440,TRADER-0440,CRYPTO,SELL,1636.95,15,15,PENDING,2025-01-17 21:23:25.0
SELL-1763965655402-006490,TRADER-0490,FOREX,SELL,8.61,45,45,PENDING,2025-01-18 09:33:57.0
SELL-1763965655395-002615,TRADER-0115,FOREX,SELL,9.21,494,494,PENDING,2025-01-16 11:07:35.0
SELL-1763965655403-007290,TRADER-0290,CRYPTO,SELL,4248.32,1,1,PENDING,2025-01-18 19:24:47.0
SELL-1763965655399-004993,TRADER-0493,CRYPTO,SELL,2260.44,20,20,PENDING,2025-01-17 16:24:55.0
SELL-1763965655402-006524,TRADER-0024,EQUITY,SELL,240.59,340,340,PENDING,2025-01-18 10:01:36.0
SELL-1763965655395-002520,TRADER-0020,FOREX,SELL,7.58,480,480,PENDING,2025-01-16 09:57:00.0
SELL-1763965655390-000078,TRADER-0078,EQUITY,SELL,300.0,37,37,PENDING,2025-01-15 04:40:28.0
SELL-1763965655402-006687,TRADER-0187,FOREX,SELL,9.39,144,144,PENDING,2025-01-18 11:50:45.0
SELL-1763965655400-005436,TRADER-0436,CRYPTO,SELL,1998.77,1,1,PENDING,2025-01-17 20:48:58.0
SELL-1763965655396-003327,TRADER-0327,FOREX,SELL,8.53,268,268,PENDING,2025-01-16 19:56:49.0
SELL-1763965655393-001615,TRADER-0115,CRYPTO,SELL,1356.92,35,35,PENDING,2025-01-15 22:57:12.0
SELL-1763965655390-000064,TRADER-0064,EQUITY,SELL,250.0,71,71,PENDING,2025-01-15 04:42:35.0
SELL-1763965655394-001999,TRADER-0499,EQUITY,SELL,370.22,266,266,PENDING,2025-01-16 04:07:18.0
SELL-1763965655401-006260,TRADER-0260,EQUITY,SELL,407.19,215,215,PENDING,2025-01-18 07:26:42.0
SELL-1763965655390-000051,TRADER-0051,EQUITY,SELL,300.0,54,54,PENDING,2025-01-15 05:03:20.0
SELL-1763965655402-006558,TRADER-0058,EQUITY,SELL,441.52,94,94,PENDING,2025-01-18 10:34:53.0
SELL-1763965655399-004528,TRADER-0028,CRYPTO,SELL,2844.74,8,8,PENDING,2025-01-17 10:45:53.0
SELL-1763965655399-004825,TRADER-0325,FOREX,SELL,9.16,907,907,PENDING,2025-01-17 14:14:01.0
SELL-1763965655390-000293,TRADER-0293,EQUITY,SELL,300.0,42,42,PENDING,2025-01-15 07:46:55.0
SELL-1763965655394-002314,TRADER-0314,CRYPTO,SELL,1790.21,12,12,PENDING,2025-01-16 07:49:31.0
SELL-1763965655399-004753,TRADER-0253,FOREX,SELL,7.19,384,384,PENDING,2025-01-17 12:32:18.0
SELL-1763965655395-002870,TRADER-0370,CRYPTO,SELL,3597.65,5,5,PENDING,2025-01-16 14:03:29.0
SELL-1763965655402-006560,TRADER-0060,CRYPTO,SELL,3505.21,12,12,PENDING,2025-01-18 10:35:38.0
SELL-1763965655393-001613,TRADER-0113,CRYPTO,SELL,2564.51,14,14,PENDING,2025-01-15 23:10:22.0
SELL-1763965655401-005892,TRADER-0392,EQUITY,SELL,308.83,62,62,PENDING,2025-01-18 02:32:32.0
SELL-1763965655401-006157,TRADER-0157,CRYPTO,SELL,3317.49,4,4,PENDING,2025-01-18 05:41:18.0
SELL-1763965655394-002084,TRADER-0084,CRYPTO,SELL,2823.34,11,11,PENDING,2025-01-16 04:54:07.0
SELL-1763965655398-004320,TRADER-0320,EQUITY,SELL,410.04,241,241,PENDING,2025-01-17 07:24:54.0
SELL-1763965655401-005727,TRADER-0227,CRYPTO,SELL,4575.68,7,7,PENDING,2025-01-18 00:21:56.0
SELL-1763965655392-001309,TRADER-0309,CRYPTO,SELL,4997.2,5,5,PENDING,2025-01-15 19:35:49.0
SELL-1763965655396-003302,TRADER-0302,EQUITY,SELL,395.65,23,23,PENDING,2025-01-16 19:59:42.0
SELL-1763965655400-005256,TRADER-0256,CRYPTO,SELL,4275.8,3,3,PENDING,2025-01-17 19:28:01.0
SELL-1763965655399-005031,TRADER-0031,FOREX,SELL,9.48,90,90,PENDING,2025-01-17 16:44:53.0
SELL-1763965655401-006019,TRADER-0019,CRYPTO,SELL,1672.12,22,22,PENDING,2025-01-18 03:48:29.0
SELL-1763965655402-006452,TRADER-0452,CRYPTO,SELL,3985.24,7,7,PENDING,2025-01-18 09:54:05.0
SELL-1763965655392-001053,TRADER-0053,FOREX,SELL,7.32,600,600,PENDING,2025-01-15 16:21:07.0
SELL-1763965655399-005025,TRADER-0025,EQUITY,SELL,456.27,73,73,PENDING,2025-01-17 16:26:52.0
SELL-1763965655393-001782,TRADER-0282,CRYPTO,SELL,1864.28,9,9,PENDING,2025-01-16 01:35:24.0
SELL-1763965655396-003490,TRADER-0490,CRYPTO,SELL,4802.82,4,4,PENDING,2025-01-16 21:48:29.0
SELL-1763965655396-003493,TRADER-0493,FOREX,SELL,8.43,171,171,PENDING,2025-01-16 22:14:16.0
SELL-1763965655400-005461,TRADER-0461,CRYPTO,SELL,2776.05,1,1,PENDING,2025-01-17 21:35:05.0
SELL-1763965655401-006017,TRADER-0017,EQUITY,SELL,279.53,173,173,PENDING,2025-01-18 04:10:34.0
SELL-1763965655401-005846,TRADER-0346,EQUITY,SELL,259.33,296,296,PENDING,2025-01-18 02:15:25.0
SELL-1763965655398-004027,TRADER-0027,EQUITY,SELL,464.91,181,181,PENDING,2025-01-17 04:43:02.0
SELL-1763965655403-007293,TRADER-0293,EQUITY,SELL,261.27,141,141,PENDING,2025-01-18 19:40:35.0
SELL-1763965655396-003347,TRADER-0347,CRYPTO,SELL,3036.08,15,15,PENDING,2025-01-16 20:21:39.0
SELL-1763965655403-007152,TRADER-0152,CRYPTO,SELL,4743.31,5,5,PENDING,2025-01-18 17:56:38.0
SELL-1763965655391-000708,TRADER-0208,FOREX,SELL,6.22,419,419,PENDING,2025-01-15 12:43:49.0
SELL-1763965655402-006604,TRADER-0104,FOREX,SELL,8.05,718,718,PENDING,2025-01-18 11:12:10.0
SELL-1763965655399-004747,TRADER-0247,FOREX,SELL,8.93,702,702,PENDING,2025-01-17 13:24:15.0
SELL-1763965655395-002783,TRADER-0283,FOREX,SELL,8.68,525,525,PENDING,2025-01-16 13:49:45.0
SELL-1763965655398-004310,TRADER-0310,EQUITY,SELL,465.77,91,91,PENDING,2025-01-17 07:39:52.0
SELL-1763965655399-004523,TRADER-0023,CRYPTO,SELL,4707.98,1,1,PENDING,2025-01-17 10:17:17.0
SELL-1763965655392-001284,TRADER-0284,CRYPTO,SELL,4486.83,3,3,PENDING,2025-01-15 19:46:21.0
SELL-1763965655401-006322,TRADER-0322,EQUITY,SELL,252.85,210,210,PENDING,2025-01-18 07:30:13.0
SELL-1763965655397-003993,TRADER-0493,EQUITY,SELL,234.43,364,364,PENDING,2025-01-17 03:36:13.0
SELL-1763965655396-003227,TRADER-0227,FOREX,SELL,8.61,322,322,PENDING,2025-01-16 18:24:40.0
SELL-1763965655392-001208,TRADER-0208,CRYPTO,SELL,2353.19,18,18,PENDING,2025-01-15 18:35:00.0
SELL-1763965655391-000677,TRADER-0177,CRYPTO,SELL,2477.7,10,10,PENDING,2025-01-15 12:01:48.0
SELL-1763965655402-006537,TRADER-0037,CRYPTO,SELL,4375.29,8,8,PENDING,2025-01-18 10:24:33.0
SELL-1763965655402-006791,TRADER-0291,FOREX,SELL,6.88,303,303,PENDING,2025-01-18 13:27:57.0
SELL-1763965655400-005298,TRADER-0298,EQUITY,SELL,314.38,33,33,PENDING,2025-01-17 19:47:03.0
SELL-1763965655397-003966,TRADER-0466,EQUITY,SELL,486.49,163,163,PENDING,2025-01-17 03:37:15.0
SELL-1763965655395-002985,TRADER-0485,FOREX,SELL,6.82,157,157,PENDING,2025-01-16 15:38:32.0
SELL-1763965655396-003399,TRADER-0399,EQUITY,SELL,275.58,132,132,PENDING,2025-01-16 20:36:28.0
SELL-1763965655397-003771,TRADER-0271,CRYPTO,SELL,3881.68,8,8,PENDING,2025-01-17 01:02:07.0
SELL-1763965655401-006191,TRADER-0191,FOREX,SELL,9.82,713,713,PENDING,2025-01-18 06:26:08.0
SELL-1763965655403-007326,TRADER-0326,CRYPTO,SELL,2813.83,9,9,PENDING,2025-01-18 20:18:36.0
SELL-1763965655402-006570,TRADER-0070,EQUITY,SELL,433.54,128,128,PENDING,2025-01-18 10:30:51.0
SELL-1763965655399-005005,TRADER-0005,FOREX,SELL,7.64,108,108,PENDING,2025-01-17 15:52:10.0
SELL-1763965655393-001499,TRADER-0499,EQUITY,SELL,226.48,217,217,PENDING,2025-01-15 21:33:35.0
SELL-1763965655402-006822,TRADER-0322,FOREX,SELL,9.29,686,686,PENDING,2025-01-18 13:43:51.0
SELL-1763965655397-003655,TRADER-0155,CRYPTO,SELL,1541.4,3,3,PENDING,2025-01-16 23:33:46.0
SELL-1763965655391-000723,TRADER-0223,EQUITY,SELL,299.58,241,241,PENDING,2025-01-15 12:51:34.0
SELL-1763965655400-005354,TRADER-0354,EQUITY,SELL,358.55,7,7,PENDING,2025-01-17 20:25:53.0
SELL-1763965655402-006947,TRADER-0447,EQUITY,SELL,354.08,7,7,PENDING,2025-01-18 15:28:47.0
SELL-1763965655391-000637,TRADER-0137,CRYPTO,SELL,2016.52,16,16,PENDING,2025-01-15 11:12:28.0
SELL-1763965655398-004078,TRADER-0078,EQUITY,SELL,435.61,94,94,PENDING,2025-01-17 05:08:05.0
SELL-1763965655395-002593,TRADER-0093,EQUITY,SELL,260.74,22,22,PENDING,2025-01-16 10:40:45.0
SELL-1763965655394-001973,TRADER-0473,CRYPTO,SELL,1490.5,31,31,PENDING,2025-01-16 03:50:58.0
SELL-1763965655401-006327,TRADER-0327,EQUITY,SELL,383.23,242,242,PENDING,2025-01-18 07:42:37.0
SELL-1763965655390-000281,TRADER-0281,EQUITY,SELL,300.0,101,101,PENDING,2025-01-15 07:17:50.0
SELL-1763965655393-001452,TRADER-0452,EQUITY,SELL,324.59,146,146,PENDING,2025-01-15 21:14:38.0
SELL-1763965655397-003528,TRADER-0028,CRYPTO,SELL,4316.86,2,2,PENDING,2025-01-16 22:04:22.0
SELL-1763965655397-003965,TRADER-0465,CRYPTO,SELL,1735.35,27,27,PENDING,2025-01-17 03:28:17.0
SELL-1763965655402-006744,TRADER-0244,CRYPTO,SELL,1891.96,1,1,PENDING,2025-01-18 12:35:58.0
SELL-1763965655400-005367,TRADER-0367,CRYPTO,SELL,3632.5,6,6,PENDING,2025-01-17 19:55:32.0
SELL-1763965655392-001353,TRADER-0353,EQUITY,SELL,479.51,174,174,PENDING,2025-01-15 20:16:33.0
SELL-1763965655391-000771,TRADER-0271,FOREX,SELL,8.91,262,262,PENDING,2025-01-15 13:31:25.0
SELL-1763965655401-006112,TRADER-0112,CRYPTO,SELL,1623.21,27,27,PENDING,2025-01-18 05:27:24.0
SELL-1763965655392-001180,TRADER-0180,EQUITY,SELL,254.56,350,350,PENDING,2025-01-15 17:52:49.0
SELL-1763965655399-004992,TRADER-0492,EQUITY,SELL,349.09,26,26,PENDING,2025-01-17 15:27:01.0
SELL-1763965655400-005407,TRADER-0407,CRYPTO,SELL,3942.37,2,2,PENDING,2025-01-17 20:53:43.0
SELL-1763965655390-000252,TRADER-0252,EQUITY,SELL,250.0,49,49,PENDING,2025-01-15 07:26:36.0
SELL-1763965655398-004229,TRADER-0229,CRYPTO,SELL,1062.87,30,30,PENDING,2025-01-17 07:10:07.0
SELL-1763965655402-006415,TRADER-0415,EQUITY,SELL,361.34,174,174,PENDING,2025-01-18 08:59:25.0
SELL-1763965655402-006485,TRADER-0485,CRYPTO,SELL,4567.28,5,5,PENDING,2025-01-18 10:14:28.0
SELL-1763965655392-001366,TRADER-0366,EQUITY,SELL,296.91,281,281,PENDING,2025-01-15 20:45:25.0
SELL-1763965655396-003078,TRADER-0078,CRYPTO,SELL,3407.97,5,5,PENDING,2025-01-16 16:42:55.0
SELL-1763965655399-004938,TRADER-0438,EQUITY,SELL,291.37,242,242,PENDING,2025-01-17 15:45:20.0
SELL-1763965655402-006404,TRADER-0404,EQUITY,SELL,231.64,261,261,PENDING,2025-01-18 08:32:17.0
SELL-1763965655399-004732,TRADER-0232,EQUITY,SELL,446.6,143,143,PENDING,2025-01-17 12:53:05.0
SELL-1763965655394-002446,TRADER-0446,CRYPTO,SELL,4012.57,6,6,PENDING,2025-01-16 09:19:51.0
SELL-1763965655400-005284,TRADER-0284,FOREX,SELL,7.2,180,180,PENDING,2025-01-17 19:31:24.0
SELL-1763965655401-005721,TRADER-0221,CRYPTO,SELL,2832.92,1,1,PENDING,2025-01-18 00:29:50.0
SELL-1763965655399-004622,TRADER-0122,FOREX,SELL,6.36,538,538,PENDING,2025-01-17 11:42:53.0
SELL-1763965655395-002812,TRADER-0312,EQUITY,SELL,407.42,233,233,PENDING,2025-01-16 14:08:01.0
SELL-1763965655398-004284,TRADER-0284,FOREX,SELL,6.11,89,89,PENDING,2025-01-17 07:51:29.0
SELL-1763965655396-003361,TRADER-0361,EQUITY,SELL,237.16,301,301,PENDING,2025-01-16 20:20:35.0
SELL-1763965655400-005533,TRADER-0033,EQUITY,SELL,236.88,16,16,PENDING,2025-01-17 22:16:47.0
SELL-1763965655400-005550,TRADER-0050,CRYPTO,SELL,1141.57,41,41,PENDING,2025-01-17 22:31:56.0
SELL-1763965655399-004846,TRADER-0346,CRYPTO,SELL,4817.35,4,4,PENDING,2025-01-17 14:36:15.0
SELL-1763965655391-000572,TRADER-0072,FOREX,SELL,8.38,94,94,PENDING,2025-01-15 10:44:41.0
SELL-1763965655399-005007,TRADER-0007,EQUITY,SELL,401.61,238,238,PENDING,2025-01-17 16:33:26.0
SELL-1763965655402-006951,TRADER-0451,FOREX,SELL,7.22,160,160,PENDING,2025-01-18 15:37:56.0
SELL-1763965655401-005757,TRADER-0257,CRYPTO,SELL,4896.74,8,8,PENDING,2025-01-18 00:42:28.0
SELL-1763965655398-004194,TRADER-0194,CRYPTO,SELL,2959.73,13,13,PENDING,2025-01-17 06:06:36.0
SELL-1763965655395-002580,TRADER-0080,EQUITY,SELL,397.61,13,13,PENDING,2025-01-16 10:41:57.0
SELL-1763965655391-000727,TRADER-0227,CRYPTO,SELL,3985.07,3,3,PENDING,2025-01-15 12:22:13.0
SELL-1763965655400-005675,TRADER-0175,CRYPTO,SELL,1881.98,15,15,PENDING,2025-01-18 00:11:16.0
SELL-1763965655393-001793,TRADER-0293,CRYPTO,SELL,4166.33,10,10,PENDING,2025-01-16 01:25:00.0
SELL-1763965655395-002897,TRADER-0397,CRYPTO,SELL,4752.83,7,7,PENDING,2025-01-16 14:29:04.0
SELL-1763965655393-001497,TRADER-0497,FOREX,SELL,8.09,428,428,PENDING,2025-01-15 21:28:07.0
SELL-1763965655394-001947,TRADER-0447,FOREX,SELL,6.25,910,910,PENDING,2025-01-16 03:30:24.0
SELL-1763965655398-004377,TRADER-0377,EQUITY,SELL,248.2,301,301,PENDING,2025-01-17 08:56:29.0
SELL-1763965655399-004945,TRADER-0445,CRYPTO,SELL,3109.82,13,13,PENDING,2025-01-17 15:24:51.0
SELL-1763965655395-002596,TRADER-0096,EQUITY,SELL,324.14,208,208,PENDING,2025-01-16 11:38:57.0
SELL-1763965655403-007253,TRADER-0253,EQUITY,SELL,223.46,182,182,PENDING,2025-01-18 18:54:30.0
SELL-1763965655401-005954,TRADER-0454,EQUITY,SELL,219.94,276,276,PENDING,2025-01-18 03:27:53.0
SELL-1763965655393-001496,TRADER-0496,CRYPTO,SELL,1226.96,1,1,PENDING,2025-01-15 22:12:32.0
SELL-1763965655393-001611,TRADER-0111,CRYPTO,SELL,4126.33,11,11,PENDING,2025-01-15 23:39:33.0
SELL-1763965655391-000796,TRADER-0296,EQUITY,SELL,353.54,166,166,PENDING,2025-01-15 13:29:45.0
SELL-1763965655393-001649,TRADER-0149,FOREX,SELL,9.09,707,707,PENDING,2025-01-15 23:40:38.0
SELL-1763965655392-001067,TRADER-0067,EQUITY,SELL,218.86,404,404,PENDING,2025-01-15 16:40:33.0
SELL-1763965655392-000942,TRADER-0442,EQUITY,SELL,383.5,92,92,PENDING,2025-01-15 15:08:23.0
SELL-1763965655394-002062,TRADER-0062,CRYPTO,SELL,3240.21,2,2,PENDING,2025-01-16 05:03:52.0
SELL-1763965655403-007210,TRADER-0210,FOREX,SELL,6.24,385,385,PENDING,2025-01-18 18:02:58.0
SELL-1763965655403-007197,TRADER-0197,FOREX,SELL,6.1,87,87,PENDING,2025-01-18 18:27:22.0
SELL-1763965655393-001674,TRADER-0174,EQUITY,SELL,256.85,351,351,PENDING,2025-01-16 00:00:33.0
SELL-1763965655396-003284,TRADER-0284,EQUITY,SELL,494.88,160,160,PENDING,2025-01-16 19:33:34.0
SELL-1763965655395-002908,TRADER-0408,EQUITY,SELL,306.36,112,112,PENDING,2025-01-16 15:20:32.0
SELL-1763965655400-005565,TRADER-0065,CRYPTO,SELL,1278.73,22,22,PENDING,2025-01-17 23:14:54.0
SELL-1763965655391-000631,TRADER-0131,CRYPTO,SELL,2465.37,4,4,PENDING,2025-01-15 11:41:51.0
SELL-1763965655397-003596,TRADER-0096,FOREX,SELL,8.45,662,662,PENDING,2025-01-16 22:48:04.0
SELL-1763965655400-005616,TRADER-0116,CRYPTO,SELL,2819.79,10,10,PENDING,2025-01-17 23:49:38.0
SELL-1763965655393-001480,TRADER-0480,FOREX,SELL,7.33,285,285,PENDING,2025-01-15 21:45:46.0
SELL-1763965655399-004722,TRADER-0222,CRYPTO,SELL,3894.24,7,7,PENDING,2025-01-17 12:36:41.0
SELL-1763965655393-001816,TRADER-0316,EQUITY,SELL,291.41,176,176,PENDING,2025-01-16 02:09:23.0
SELL-1763965655403-007187,TRADER-0187,CRYPTO,SELL,2485.97,7,7,PENDING,2025-01-18 18:41:36.0
SELL-1763965655398-004400,TRADER-0400,CRYPTO,SELL,3127.31,2,2,PENDING,2025-01-17 09:14:11.0
SELL-1763965655403-007288,TRADER-0288,FOREX,SELL,8.2,752,752,PENDING,2025-01-18 19:44:09.0
SELL-1763965655392-001078,TRADER-0078,EQUITY,SELL,265.78,326,326,PENDING,2025-01-15 16:58:41.0
SELL-1763965655393-001912,TRADER-0412,EQUITY,SELL,426.95,87,87,PENDING,2025-01-16 02:29:01.0
SELL-1763965655397-003573,TRADER-0073,FOREX,SELL,7.48,532,532,PENDING,2025-01-16 23:09:31.0
SELL-1763965655402-006751,TRADER-0251,CRYPTO,SELL,4422.8,7,7,PENDING,2025-01-18 12:48:31.0
SELL-1763965655394-001953,TRADER-0453,CRYPTO,SELL,4589.77,9,9,PENDING,2025-01-16 03:22:08.0
SELL-1763965655395-002507,TRADER-0007,EQUITY,SELL,469.24,95,95,PENDING,2025-01-16 10:01:04.0
SELL-1763965655392-001108,TRADER-0108,CRYPTO,SELL,3541.71,1,1,PENDING,2025-01-15 16:48:14.0
SELL-1763965655391-000847,TRADER-0347,EQUITY,SELL,458.23,195,195,PENDING,2025-01-15 13:41:52.0
SELL-1763965655392-000918,TRADER-0418,EQUITY,SELL,472.15,163,163,PENDING,2025-01-15 14:59:28.0
SELL-1763965655392-001036,TRADER-0036,CRYPTO,SELL,3699.12,3,3,PENDING,2025-01-15 16:19:03.0
SELL-1763965655399-005069,TRADER-0069,EQUITY,SELL,269.59,28,28,PENDING,2025-01-17 16:44:10.0
SELL-1763965655399-005101,TRADER-0101,FOREX,SELL,6.13,75,75,PENDING,2025-01-17 17:39:36.0
SELL-1763965655392-001179,TRADER-0179,FOREX,SELL,9.23,531,531,PENDING,2025-01-15 18:01:09.0
SELL-1763965655395-002678,TRADER-0178,FOREX,SELL,7.66,330,330,PENDING,2025-01-16 12:22:08.0
SELL-1763965655399-004641,TRADER-0141,EQUITY,SELL,299.06,172,172,PENDING,2025-01-17 11:25:15.0
SELL-1763965655402-006442,TRADER-0442,FOREX,SELL,6.07,93,93,PENDING,2025-01-18 09:00:04.0
SELL-1763965655396-003384,TRADER-0384,FOREX,SELL,7.71,926,926,PENDING,2025-01-16 20:36:40.0
SELL-1763965655394-002293,TRADER-0293,CRYPTO,SELL,2862.0,7,7,PENDING,2025-01-16 07:46:46.0
SELL-1763965655403-007294,TRADER-0294,FOREX,SELL,7.31,348,348,PENDING,2025-01-18 19:18:29.0
SELL-1763965655393-001741,TRADER-0241,EQUITY,SELL,304.28,284,284,PENDING,2025-01-16 01:16:01.0
SELL-1763965655400-005429,TRADER-0429,EQUITY,SELL,298.59,317,317,PENDING,2025-01-17 21:21:19.0
SELL-1763965655392-001336,TRADER-0336,FOREX,SELL,7.61,375,375,PENDING,2025-01-15 19:38:28.0
SELL-1763965655391-000746,TRADER-0246,FOREX,SELL,6.5,339,339,PENDING,2025-01-15 13:20:05.0
SELL-1763965655391-000457,TRADER-0457,CRYPTO,SELL,1000.0,47,47,PENDING,2025-01-15 09:48:48.0
SELL-1763965655394-002284,TRADER-0284,CRYPTO,SELL,4267.13,6,6,PENDING,2025-01-16 06:58:10.0
SELL-1763965655402-006922,TRADER-0422,CRYPTO,SELL,1959.08,19,19,PENDING,2025-01-18 14:35:07.0
SELL-1763965655396-003131,TRADER-0131,EQUITY,SELL,366.58,228,228,PENDING,2025-01-16 17:16:56.0
SELL-1763965655398-004129,TRADER-0129,FOREX,SELL,9.9,629,629,PENDING,2025-01-17 05:55:49.0
SELL-1763965655402-006750,TRADER-0250,FOREX,SELL,7.62,625,625,PENDING,2025-01-18 12:43:50.0
SELL-1763965655399-004890,TRADER-0390,EQUITY,SELL,255.55,69,69,PENDING,2025-01-17 14:56:33.0
SELL-1763965655392-000907,TRADER-0407,EQUITY,SELL,315.09,302,302,PENDING,2025-01-15 14:57:49.0
